ID,post_title,post_content,post_excerpt
58860,"STANFORD LOUNGE","Stanford Lounge扶手椅将旋转金属底座与高靠背坐垫相结合，同名系列的圆润线条使之显得更加温馨。搭配皮革包覆层的款式非常特别，特色体现在外部的硬皮和内侧同色异调的软皮中。","Stanford Lounge扶手椅将旋转金属底座与高靠背坐垫相结合，同名系列的圆润线条使之显得更加温馨。搭配…"
58788,"DUNE系列","Dune是一款衬垫系列，外观柔软而饱满。系列产品用途十分广泛，可以打造出近乎无限种组合，其中包括线性沙发、转角沙发和贵妃椅。Dune衬垫共有大号和特大号两种厚度可选，完美融合了简单形式和自由组合。","Dune是一款衬垫系列，外观柔软而饱满。系列产品用途十分广泛，可以打造出近乎无限种组合，其中包括线性沙发、转角沙发和贵妃椅。Dune衬垫共有大号和特大号两种厚度可选，完美融合了简单形式和自由组合。"
58839,"MAD CHAISE LONGUE系列","Mad Chaise Longue是一款精致优雅的不对称扶手椅，在舒适度和尺寸方面从Mad系列中脱颖而出。精准严谨的加工体现在细节之处，如包覆皮革的支脚与外套的协调感。与此系列的其他扶手椅一样，用户亦可为Mad Chaise Longue的内外部选择不同的包覆层。","Mad Chaise Longue是一款精致优雅的不对称扶手椅，在舒适度和尺寸方面从Mad系列中脱颖而出。精准严谨的加工体现在细节之处，如包覆皮革的支脚与外套的协调感。与此系列的其他扶手椅一样，用户亦可为Mad Chaise Longue的内外部选择不同的包覆层。"
58797,"SYDNEY系列","混搭风、潮流混合、斜线和直角线之间的完美平衡、鲜明的棱角和圆润感：Sydney的这些设计将一系列几何体转化为舒适柔软的单体沙发。Sydney因其纤细支脚和构成座椅的L形元素而闻名，搭配了不同尺寸的可拆卸坐垫和可选扶手。","混搭风、潮流混合、斜线和直角线之间的完美平衡、鲜明的棱角和圆润感：Sydney的这些设计将一系列几何体转化为舒适柔软的单体沙发。Sydney因其纤细支脚和构成座椅的L形元素而闻名，搭配了不同尺寸的可拆卸坐垫和可选扶手。"
58878,"SARA系列","Sara镜系列的纯粹质感通过无比洁净的反射镜面得到了诠释。镜子可以悬挂或放置在地板上，自身带有防滑橡胶垫，周围环绕纤薄框架，根据选定的金属、漆面或皮革饰面材质呈现不同风格。","Sara镜系列的纯粹质感通过无比洁净的反射镜面得到了诠释。镜子可以悬挂或放置在地板上，自身带有防滑橡胶垫，周围环绕纤薄框架，根据选定的金属、漆面或皮革饰面材质呈现不同风格。"
58863,"STANFORD系列","合成和轻盈是Standford扶手椅系列自然优雅的基础。旋转金属底座支撑着现代线条的座椅，织物或皮革包覆层更锦上添花，外侧为同色异调的硬皮，内侧为软皮。","融合和轻盈是Standford扶手椅系列自然优雅的基础。旋转金属底座上“升起”严谨的线条，在Standford Lounge高靠背扶手椅中显得十分平滑。尤其要提到的是内饰：皮革坐垫搭配了皮革外套和同色系皮革内饰。"
58785,"SHANGAI系列","Shangai是一款造型严谨的沙发系列，有两种衬垫可选：第一种风格经典，第二种则由更柔软休闲的羽绒填料制成。铝制底座看起来像一条细线，是一种极具现代感的个性细节。","Shangai是一款造型严谨的沙发系列，有两种衬垫可选：第一种风格经典，第二种则由更柔软休闲的羽绒填料制成。铝制底座看起来像一条细线，是一种极具现代感的个性细节。"
58536,"ALEA系列","低厚度、凹槽开口和极大的饰面选装自由度：这些特色让Alea门系列产品在组合和定制方面具有独一无二的优势。线性设计由平面和几何体积组成，结合极佳操纵感与极简美感，重新定义了厨房环境。","低厚度、凹槽开口和极大的饰面选装自由度：这些特色让Alea门系列产品在组合和定制方面具有独一无二的优势。线性设计由平面和几何体积组成，结合极佳操纵感与极简美感，重新定义了厨房环境。"
58923,"GENTLEMAN系列","床是Gentleman睡眠空间陈设系列的“主角”，融合了起居空间系列的意境和美感。床头宽大且含包覆层，线条柔和且细节质量高，让人回想起夹克高领的罗缎包边。床身安置在纤细优雅、带有棕镍色或香槟色饰面的支脚上。","床是Gentleman睡眠空间陈设系列的“主角”，融合了起居空间系列的意境和美感。床头宽大且含包覆层，线条柔和且细节质量高，让人回想起夹克高领的罗缎包边。床身安置在纤细优雅、带有棕镍色或香槟色饰面的支脚上。"
58900,"CIRCLE系列","Circle是一面墙镜，圆形的几何完美度与皮革框架的优雅感相得益彰，在任意空间均可呈现出简约风格。","Circle是一面墙镜，圆形的几何完美度与皮革框架的优雅感相得益彰，在任意空间均可呈现出简约风格。"
58791,"PARIS SEOUL系列","Paris-Seoul沙发系列的比例非常宽大。衬垫原型呈现超大胆美学，让人想起每种元素的最初形态。系列产品为起居室的经典氛围增添了优雅而完整的设计感，根据喜好调节座椅深度的机制则创造出了高级舒适度。","Paris-Seoul沙发系列的比例非常宽大。衬垫原型呈现超大胆美学，让人想起每种元素的最初形态。系列产品为起居室的经典氛围增添了优雅而完整的设计感，根据喜好调节座椅深度的机制则创造出了高级舒适度。"
58724,"HENRY系列","Henry是一款尺寸宽大的现代餐桌，分为矩形或方形款，两款均带有圆角。其外观灵感源自Henry系列小茶几，提取了简约线条和低厚度特点，打造出协调一致的环境氛围。实木结构以精致的橱柜制作工艺为特色，可搭配玻璃、大理石或木质台面。在斯佩萨特橡木、金胡桃木和黑榆木款式中，可扩展隔板最大程度发挥了功能属性。","Henry是一款尺寸宽大的现代餐桌，分为矩形或方形款，两款均带有圆角。其外观灵感源自Henry系列小茶几，提取了简约线条和低厚度特点，打造出协调一致的环境氛围。实木结构以精致的橱柜制作工艺为特色，可搭配玻璃、大理石或木质台面。在斯佩萨特橡木、金胡桃木和黑榆木款式中，可扩展隔板最大程度发挥了功能属性。"
58779,"ORBIT系列","Orbit是一款兼顾优雅与质感的“瑰宝”，结合了古老的专业诀窍和先进的生产技术。柔软蜿蜒的线条设计，重新诠释了小茶几所用的玻璃技术材料。用一种特殊的紫外线技术将圆顶焊接到吹制玻璃的锥形底座上，不会留下任何可见接缝。Orbit有两种高度可选，视觉上轻盈而极简，呈现雕塑般的外观。这一特色令Orbit能够融入从最经典到最现代的任何环境。","Orbit是一款兼顾优雅与质感的“瑰宝”，结合了古老的专业诀窍和先进的生产技术。柔软蜿蜒的线条设计，重新诠释了小茶几所用的玻璃技术材料。用一种特殊的紫外线技术将圆顶焊接到吹制玻璃的锥形底座上，不会留下任何可见接缝。Orbit有两种高度可选，视觉上轻盈而极简，呈现雕塑般的外观。这一特色令Orbit能够融入从最经典到最现代的任何环境。"
58749,"NARA系列","NARA系列包含小茶几或凳子、墩凳或床头柜，是一款贯穿式陈设，因其简约特质而与众不同。此系列共包含两种尺寸，均由实木制成。结构的工艺灵感源自橱柜制作艺术，这一细节远不止是审美选择，还阐释了Poliform的专心、专注和专业制造诀窍。NARA可作为沙发或扶手椅旁边的理想陈设，也可以作为一款精致独特的卧室床头柜。","NARA系列包含小茶几或凳子、墩凳或床头柜，是一款贯穿式陈设，因其简约特质而与众不同。此系列共包含两种尺寸，均由实木制成。结构的工艺灵感源自橱柜制作艺术，这一细节远不止是审美选择，还阐释了Poliform的专心、专注和专业制造诀窍。NARA可作为沙发或扶手椅旁边的理想陈设，也可以作为一款精致独特的卧室床头柜。"
58530,"MY PLANET系列","凭借My Planet系列，Poliform以实用性和轻盈感重新诠释了现代厨房。得益于集成或外装的把手等组件以及更轻的门，用户在选择饰面时拥有了更高的自由度。细节决定了My Planet系列的独家特质，即使在小空间中也能打造出原创而独特的组合效果。","凭借My Planet系列，Poliform以实用性和轻盈感重新诠释了现代厨房。得益于集成或外装的把手等组件以及更轻的门，用户在选择饰面时拥有了更高的自由度。细节决定了My Planet系列的独家特质，即使在小空间中也能打造出原创而独特的组合效果。"
58605,"GENTLEMAN RELAX系列","顾名思义，Gentleman Relax扶手椅专为家庭和集体环境中的片刻休息而设计。其柔和线条和独特支脚让人回想起Gentleman Single款型，同时以更大的座椅深度对其进行了重新诠释。扶手椅可以搭配皮革或织物包覆层，也可以搭配罗缎边，与配套墩凳结合使用。","顾名思义，Gentleman Relax扶手椅专为家庭和集体环境中的片刻休息而设计。其柔和线条和独特支脚让人回想起Gentleman Single款型，同时以更大的座椅深度对其进行了重新诠释。扶手椅可以搭配皮革或织物包覆层，也可以搭配罗缎边，与配套墩凳结合使用。"
58558,"联名床","",""
58593,"GENTLEMAN&#8217;S FRIENDS系列","Gentleman's Friends完善了Gentleman系列，这是一款现代风格沙发，分为两座和三座款型。与扶手椅一样，此系列的特色体现于金属底座和纤细支脚，可根据织物或皮革包覆层定制不同的饰面。","Gentleman's Friends完善了Gentleman系列，这是一款现代风格沙发，分为两座和三座款型。与扶手椅一样，此系列的特色体现于金属底座和纤细支脚，可根据织物或皮革包覆层定制不同的饰面。"
58657,"MATHIEU系列","Mathieu是一款现代风格的办公桌，轮廓纤细且造型精致。搭配木框架和皮革嵌件的搁板，勾勒出精致的曲线，柔化了涂漆金属结构的强线条。可选装的配件优雅而适中：小号的底抽屉和镜子，令办公桌也可以完美搭配睡眠空间。","Mathieu是一款现代风格的办公桌，轮廓纤细且造型精致。搭配木框架和皮革嵌件的搁板，勾勒出精致的曲线，柔化了涂漆金属结构的强线条。可选装的配件优雅而适中：小号的底抽屉和镜子，令办公桌也可以完美搭配睡眠空间。"
58746,"FLUTE系列","与Flute系列的桌子一样，同系列小茶几也让人联想到微妙而干净的造型。得益于简洁感以及多种颜色和饰面的无限搭配，这款现代小茶几在任何环境中都非常优雅，亦可放置在沙发旁边或作为睡眠区的床头柜。","与Flute系列的桌子一样，同系列小茶几也让人联想到微妙而干净的造型。得益于简洁感以及多种颜色和饰面的无限搭配，这款现代小茶几在任何环境中都非常优雅，亦可放置在沙发旁边或作为睡眠区的床头柜。"
58533,"TWELVE系列","The Twelve model is the culmination of a relentless search for simplicity. A kitchen featuring rigorous aesthetic styling that balances minimal thickness and maximum surface area, with the thinnest door in the range. The wide variety of finishes and materials available – from glass to steel – opens up every possible stylistic interpretation.","Twelve系列源自对简约感的极致追求。采用严谨美学风格的厨房系列，可平衡最小厚度和最大表面积，用于搭配系列中最薄的门。从玻璃到钢，饰面与材料一应俱全，使诠释每一种风格成为可能。"
58506,"JANE","Jane系列扶手椅和小扶手椅的灵感源自优雅、舒适和亲密理念。此系列由Jane扶手椅发展而来，以柔和的曲线与平衡的比例为特色。小尺寸和恒久风格是系列产品的原型，通过不同材料组合进行了诠释。底座由木材或金属制成，搭配织物或皮革，使扶手椅呈现如高级时装一般的外表。 ","La collezione di poltrone e poltroncine Jane si ispira a un’idea di eleganza, comfort e intimità. La serie, che si caratterizza per le curve morbide e le proporzioni equilibrate, si sviluppa a partire dalla poltroncina Jane. Dimensioni contenute e stile senza tempo ne fanno l’archetipo della collezione, da interpretare scegliendo differenti combinazioni materiche. Il basamento è in essenza o metallo e si abbina a tessuti o pelli che vestono la poltroncina come abiti haute couture."
58585,"UBIK系列","Ubik是一款基于护壁板和置物架组合的优雅衣帽间系列。Ubik系列先进而轻便，兼具灵活与功能性，包含搁板、正面为木质或玻璃材质的抽屉、拉出式鞋架、高度和次序可调的裤架及衬衫架等置物柜和附件。Ubik衣帽间由一系列不同饰面的墙板组成，也可以加入或替换为置物架，并辅以搁板和其他装置。墙板饰面是衣帽间的美感之源，采用尊贵木料的护壁板款型经典，玻璃材质的款型极为考究，而运用织物和技术织物覆盖的款型则效果独特。置物架的金属饰面共有优雅板岩灰和明亮香槟色两种款式。","Ubik是一款基于护壁板和置物架组合的优雅衣帽间系列。Ubik系列先进而轻便，兼具灵活与功能性，包含搁板、正面为木质或玻璃材质的抽屉、拉出式鞋架、高度和次序可调的裤架及衬衫架等置物柜和附件。Ubik衣帽间由一系列不同饰面的墙板组成，也可以加入或替换为置物架，并辅以搁板和其他装置。墙板饰面是衣帽间的美感之源，采用尊贵木料的护壁板款型经典，玻璃材质的款型极为考究，而运用织物和技术织物覆盖的款型则效果独特。置物架的金属饰面共有优雅板岩灰和明亮香槟色两种款式。"
58857,"GENTLEMAN SINGLE系列","Gentleman系列包含扶手椅、墩凳和沙发，可单独或组合使用，为家庭和集体空间打造一片放松的空间。此系列从Gentleman Single发展而来，是一款紧凑型扶手椅，以小尺寸呈现出最佳的舒适度。柔和的曲线和纤细的支脚彰显优雅气质，灵感则源自昔日绅士。包覆层由皮革或织物制成，亦可搭配罗缎边。","Gentleman系列包含扶手椅、墩凳和沙发，可单独或组合使用，为家庭和集体空间打造一片放松的空间。此系列从Gentleman Single发展而来，是一款紧凑型扶手椅，以小尺寸呈现出最佳的舒适度。柔和的曲线和纤细的支脚彰显优雅气质，灵感则源自昔日绅士。包覆层由皮革或织物制成，亦可搭配罗缎边。"
58708,"STANFORD BRIDGE系列","薄而包覆的外壳如同支撑物一般，安装在带有旋转底座的纤细结构当中。Standford Bridge是Standford扶手椅的自然演变，作为一款可搭配或不搭配扶手的现代椅，其优雅感适度且充满现代气息。采用织物或皮革包覆层，专为家庭空间而设计，也可作为工作环境的理想陈设。","薄而包覆的外壳如同支撑物一般，安装在带有旋转底座的纤细结构当中。Standford Bridge是Standford扶手椅的自然演变，作为一款可搭配或不搭配扶手的现代椅，其优雅感适度且充满现代气息。采用织物或皮革包覆层，专为家庭空间而设计，也可作为工作环境的理想陈设。"
58866,"JANE系列","Jane系列扶手椅和小扶手椅的灵感源自优雅、舒适和亲密理念。此系列由Jane扶手椅发展而来，以柔和的曲线与平衡的比例为特色。小尺寸和恒久风格是系列产品的原型，通过不同材料组合进行了诠释。底座由木材或金属制成，搭配织物或皮革，使扶手椅呈现如高级时装一般的外表。","Jane系列扶手椅和小扶手椅的灵感源自优雅、舒适和亲密理念。此系列由Jane扶手椅发展而来，以柔和的曲线与平衡的比例为特色。小尺寸和恒久风格是系列产品的原型，通过不同材料组合进行了诠释。底座由木材或金属制成，搭配织物或皮革，使扶手椅呈现如高级时装一般的外表。"
58660,"FREE系列","此系列拥有Piet Mondrian一体式的程式化和几何形态解构，可进行自由诠释，饰面则有哑光和亮光漆色等众多选择。在加高或收低款型中，Free橱柜可以配备诸多选装件，例如餐具架和瓶架。","此系列拥有Piet Mondrian一体式的程式化和几何形态解构，可进行自由诠释，饰面则有哑光和亮光漆色等众多选择。在加高或收低款型中，Free橱柜可以配备诸多选装件，例如餐具架和瓶架。"
58869,"JANE LARGE系列","大体积Jane Large产品在比例和谐方面与Jane扶手椅完全相同。在以时尚和柔软触感皮革为灵感的纹理中，罗缎边缘的款式和外壳内外不同衬里的款式脱颖而出。","大体积Jane Large产品在比例和谐方面与Jane扶手椅完全相同。在以时尚和柔软触感皮革为灵感的纹理中，罗缎边缘的款式和外壳内外不同衬里的款式脱颖而出。"
58651,"HOME HOTEL系列","Home Hotel系列以优雅和百搭为标志特色，通过关键的生活方式要素重新诠释了当代生活空间。在系列的两种款式中，Home Hotel始终作为坚固而轻便的写字桌，亦或作为操作台。这款现代风格办公桌由黑榆木制成，可搭配或不搭配抽屉和皮革桌面。","Home Hotel系列以优雅和百搭为标志特色，通过关键的生活方式要素重新诠释了当代生活空间。在系列的两种款式中，Home Hotel始终作为坚固而轻便的写字桌，亦或作为操作台。这款现代风格办公桌由黑榆木制成，可搭配或不搭配抽屉和皮革桌面。"
58626,"HOME HOTEL系列","Home Hotel系列以优雅和百搭为标志特色，通过关键的生活方式要素重新诠释了当代生活空间。在系列的两种款式中，Home Hotel始终作为坚固而轻便的写字桌，亦或作为操作台。这款现代风格办公桌由黑榆木制成，可搭配或不搭配抽屉和皮革桌面。","Home Hotel系列以优雅和百搭为标志特色，通过关键的生活方式要素重新诠释了当代生活空间。在系列的两种款式中，Home Hotel始终作为坚固而轻便的写字桌，亦或作为操作台。这款现代风格办公桌由黑榆木制成，可搭配或不搭配抽屉和皮革桌面。"
58576,"SENZAFINE ARMADIO","Senzafine è più di un armadio, è un sistema che si arricchisce continuamente di nuove soluzioni estetiche e funzionali. La struttura modulare è pensata per dare vita a soluzioni personalizzate, ideali per qualsiasi architettura. Fianchi a telaio, anche in vetro, schienali, coperchi, basamenti e ripiani costituiscono la struttura, cui si aggiungono diverse tipologie di anta per i sistemi di apertura battente, scorrevole, complanare o con cassetti esterni. Libertà senza limiti per le finiture, dai nobilitati alle finiture più preziose come il vetro che applicato a fianchi, schienali e ante crea esclusivi armadi teca. Cassettiere, attrezzature e accessori completano una proposta evoluta, in grado di adattarsi a ogni spazio.","Senzafine è più di un armadio, è un sistema che si arricchisce continuamente di nuove soluzioni estetiche e funzionali. La struttura modulare è pensata per dare vita a soluzioni personalizzate, ideali per qualsiasi architettura. Fianchi a telaio, anche in vetro, schienali, coperchi, basamenti e ripiani costituiscono la struttura, cui si aggiungono diverse tipologie di anta per i sistemi di apertura battente, scorrevole, complanare o con cassetti esterni. Libertà senza limiti per le finiture, dai nobilitati alle finiture più preziose come il vetro che applicato a fianchi, schienali e ante crea esclusivi armadi teca. Cassettiere, attrezzature e accessori completano una proposta evoluta, in grado di adattarsi a ogni spazio."
58561,"HENRY系列","Henry是一套兼收并蓄的陈设，包括墩凳、凳子和小茶几。其设计让人回想起Grace和Sophie椅子的线条，搭配了实木细长结构和柔软的圆形或矩形圆角座椅，表面则覆盖了织物或皮革包覆层。","Henry是一套兼收并蓄的陈设，包括墩凳、凳子和小茶几。其设计让人回想起Grace和Sophie椅子的线条，搭配了实木细长结构和柔软的圆形或矩形圆角座椅，表面则覆盖了织物或皮革包覆层。"
58872,"JANE LOUNGE系列","Jane Lounge专为优雅环境而设计，营造舒适和私密的空间，高靠背是一大特色，结合了舒适感和美感，是一把完美的阅读椅。这款现代风格的扶手椅可以搭配让人回想起共享此系列线条的墩凳，让您更享放松。","Jane Lounge专为优雅环境而设计，营造舒适和私密的空间，高靠背是一大特色，结合了舒适感和美感，是一把完美的阅读椅。这款现代风格的扶手椅可以搭配让人回想起共享此系列线条的墩凳，让您更享放松。"
58587,"SENZAFINE衣帽间系列","Senzafine衣帽间以轻盈优雅但又不丧失坚固度的方式重新诠释了衣柜系列，更厚的侧面结构是这一特色的最好见证。通过无门设计，令储藏空间保持开放，赋予了最大的布置自由度。饰面既是“主角”也是装置，便于用户根据所需自由组合衣架筒、抽屉、搁架和拉出式托盘。衣帽间可搭配Senzafine岛式抽屉柜，从美学角度实现完美协调。","Senzafine衣帽间以轻盈优雅但又不丧失坚固度的方式重新诠释了衣柜系列，更厚的侧面结构是这一特色的最好见证。通过无门设计，令储藏空间保持开放，赋予了最大的布置自由度。饰面既是“主角”也是装置，便于用户根据所需自由组合衣架筒、抽屉、搁架和拉出式托盘。衣帽间可搭配Senzafine岛式抽屉柜，从美学角度实现完美协调。"
58836,"SANTA MONICA系列","Santa Monica扶手椅造型舒适，拥有量身定制的细节和不同的皮革或织物包覆层。羽绒填充物带来一种愉悦的休闲外观。","Santa Monica扶手椅造型舒适，拥有量身定制的细节和不同的皮革或织物包覆层。羽绒填充物带来一种愉悦的休闲外观。"
58579,"SENZAFINE抽屉柜","Senzafine是一款岛式抽屉柜，专为完善衣柜区域的优雅感而设计。此产品用途广泛，非常适于房间中央。事实上，Poliform可以定制抽屉柜的尺寸和装置，将抽屉柜与衣帽间的饰面相结合。","Senzafine是一款岛式抽屉柜，专为完善衣柜区域的优雅感而设计。此产品用途广泛，非常适于房间中央。事实上，Poliform可以定制抽屉柜的尺寸和装置，将抽屉柜与衣帽间的饰面相结合。"
58663,"PANDORA系列","Pandora系列是一套现代且百搭的橱柜。系列共分四种款型，均以门和抽屉的组合以及特殊的金属支脚为特色。橱柜始终散发无限美感，从所有哑光和亮光漆色以及不同木料中选择，可定制其结构和门。","Pandora系列是一套现代且百搭的橱柜。系列共分四种款型，均以门和抽屉的组合以及特殊的金属支脚为特色。橱柜始终散发无限美感，从所有哑光和亮光漆色以及不同木料中选择，可定制其结构和门。"
58830,"SANTA MONICA HOME系列","作为带头枕的一款经典阅读扶手椅，Santa Monica Home以其柔软而饱满的造型而与众不同。羽毛衬垫赋予其优雅休闲的外观，让您放松身心。扶手椅可以用织物或皮革包覆。","作为带头枕的一款经典阅读扶手椅，Santa Monica Home以其柔软而饱满的造型而与众不同。羽毛衬垫赋予其优雅休闲的外观，让您放松身心。扶手椅可以用织物或皮革包覆。"
58654,"CONCORDE系列","以书桌形式重新诠释了Concorde桌子轻盈而基础的造型，使系列成为家庭书房空间内不可或缺的陈设。精选材质，包括实木和精细饰面。Concorde可搭配或不搭配抽屉和皮革桌面。","以书桌形式重新诠释了Concorde桌子轻盈而基础的造型，使系列成为家庭书房空间内不可或缺的陈设。精选材质，包括实木和精细饰面。Concorde可搭配或不搭配抽屉和皮革桌面。"
58629,"PARK系列","Park长椅专为搭配同名床具而设计，让人回想起轻盈而现代的线条。其结构除金属款外亦有包覆款，支撑着织物或皮革软垫，与床具饰面相匹配。","Park长椅专为搭配同名床具而设计，让人回想起轻盈而现代的线条。其结构除金属款外亦有包覆款，支撑着织物或皮革软垫，与床具饰面相匹配。"
58711,"SOPHIE LITE系列","历史悠久的Sophie模型经过现代轻量化演变，成为了Sophie Lite系列。系列继承实木结构传统的同时，以织物或皮革覆盖的廓形靠背为特色。热情优雅的Sophie Lite是对起居空间陈设系列中所有桌款的全新而完美的补充。","历史悠久的Sophie模型经过现代轻量化演变，成为了Sophie Lite系列。系列继承实木结构传统的同时，以织物或皮革覆盖的廓形靠背为特色。热情优雅的Sophie Lite是对起居空间陈设系列中所有桌款的全新而完美的补充。"
58824,"IPANEMA系列","Ipanema是一款现代、精致、舒适且百搭的扶手椅。结构的基本设计与对舒适性的关注相结合，支撑垫或结构包覆了织物或皮革。Ipanema亦包括椅子产品，从品味和风格的角度让空间更为协调。","Ipanema是一款现代、精致、舒适且百搭的扶手椅。结构的基本设计与对舒适性的关注相结合，支撑垫或结构包覆了织物或皮革。Ipanema亦包括椅子产品，从品味和风格的角度让空间更为协调。"
58582,"SET UP系列","Set-Up岛式抽屉柜优雅而瑰丽，以收纳时呈现的玻璃台面和开放式隔间为特色。Set-Up系列的四面都经过精加工，以高价值饰面展现华贵感，可作为衣帽间中央的理想陈设。","Set-Up岛式抽屉柜优雅而瑰丽，以收纳时呈现的玻璃台面和开放式隔间为特色。Set-Up系列的四面都经过精加工，以高价值饰面展现华贵感，可作为衣帽间中央的理想陈设。"
58827,"MARLON系列","Marlon扶手椅的强烈个性源于木质底座与符合人体工程学的座椅主体的组合，款型包含两种搭配皮革或织物包覆层、但高度不同的靠背。这是一个“讲述”现代和考究语言的项目。","Marlon扶手椅的强烈个性源于木质底座与符合人体工程学的座椅主体的组合，款型包含两种搭配皮革或织物包覆层、但高度不同的靠背。这是一个“讲述”现代和考究语言的项目。"
58821,"VENTURA LOUNGE系列","作为对Ventura椅子的演化，Ventura Lounge重新采用了底座和座椅靠背之间的接缝，是一款非常舒适和优雅的扶手椅。为了提升放松感，靠背以人体工学方式延伸和倾斜。在个别织物款中，可以使用撞色的滚边轮廓呈现接缝效果。","作为对Ventura椅子的演化，Ventura Lounge重新采用了底座和座椅靠背之间的接缝，是一款非常舒适和优雅的扶手椅。为了提升放松感，靠背以人体工学方式延伸和倾斜。在个别织物款中，可以使用撞色的滚边轮廓呈现接缝效果。"
58886,"ONDA系列","Onda是一套专为完善Onda床具而设计的睡眠空间陈设。Onda由两个床头柜和一个抽屉柜组成，实木圆柱形的外观永不过时，重新诠释了曲线和技术诀窍。其顶面非常华贵，或运用性质完全相同的材料，或搭配精美的大理石和皮革饰面。皮革把手适用于抽屉柜和带两个抽屉的床头柜。","Onda是一套专为完善Onda床具而设计的睡眠空间陈设。Onda由两个床头柜和一个抽屉柜组成，实木圆柱形的外观永不过时，重新诠释了曲线和技术诀窍。其顶面非常华贵，或运用性质完全相同的材料，或搭配精美的大理石和皮革饰面。皮革把手适用于抽屉柜和带两个抽屉的床头柜。"
